Id;Dato;Start;Slutt dato;Slutt;Plasser;Undform;Partinr;Aktivitet;Emne;Fagperson;Tittel;Stedkode;Sted;Rom;Fag;Studentgr;Terminnr
22H-SOS1004-1-1-1-1;01.09.2022;12:15;01.09.2022;13:30;170;FOR;;Forelesninger: Forelesning;SOS1004;Midtbøen, Arnfinn Haagensen;Professor;185170700;SV-ISS;BL09104 Ragnar Frischs auditorium 1;;1368, 4210, 4213, 4340, 5355, 5976;1
22H-HGO4011-1-1-1-1;01.09.2022;12:15;01.09.2022;14:00;30;FOR;;Lectures;HGO4011;Nightingale, Andrea Joslyn;Professor;185170700;SV-ISS;BL09116 Auditorium 5;;4844;1
22H-SGO2500-1-1-2-4-1;01.09.2022;12:15;01.09.2022;14:00;22;SEM;4;Seminar 4;SGO2500;Bagiyan, Armine;Stipendiat;185170700;SV-ISS;BL11101 Seminarrom 101;;;1
22H-SOS2305-1-1-1-503;01.09.2022;14:00;01.09.2022;16:00;100;FOR;;Forelesninger;SOS2305;Andersen, Synøve Nygaard;Postdoktor;185170700;SV-ISS;BL13137 Auditorium 1;;4210, 4213, 4340, 4363;1
22H-SVPRO4000-1-1-3-501;01.09.2022;14:15;01.09.2022;16:00;15;SEM-F;;Samling: Litteratur og kilder;SVPRO4000;Lien, Marianne Inez;Universitetsbibliotekar;185342000;UB-HS;BL11134 Seminarrom 134;;491, 6223, 6224;1
22H-UTV2000-1-1-1-1;01.09.2022;14:15;01.09.2022;16:00;45;FOR;;Forelesninger;UTV2000;Knutsen, Hege Merete;Professor;185170700;SV-ISS;BL09116 Auditorium 5;;2035, 2130, 2320, 3648;1
22H-SGO2500-1-1-2-1-1;01.09.2022;14:15;01.09.2022;16:00;22;SEM;1;Seminar 1;SGO2500;Werkland, Hannah Strøm;Universitetslektor;185170700;SV-ISS;BL11114 Seminarrom 114;;1366;1
22H-SOS1004-1-1-2-6-1;02.09.2022;08:15;02.09.2022;10:00;20;SEM;6;Seminar 6 SOS;SOS1004;Helle, Gunnar Bugge;Seniorkonsulent;185140000; HF;BL11120 Seminarrom 120;;1368, 4210;1
22H-SOSGEO2400-1-1-1-1;02.09.2022;12:15;02.09.2022;14:00;60;FOR;;Forelesninger;SOSGEO2400;Jørgensen, Ruth Eva;Stipendiat;185170700;SV-ISS;BL13144 Auditorium 4;;4210, 4213, 4340, 4363;1
22H-SOSGEO2400-1-1-1-1;02.09.2022;12:15;02.09.2022;14:00;60;FOR;;Forelesninger;SOSGEO2400;Lyngstad, Torkild Hovde;Professor;185170700;SV-ISS;BL13144 Auditorium 4;;4210, 4213, 4340, 4363;1
22H-SGO2500-1-1-2-3-1;02.09.2022;12:15;02.09.2022;14:00;22;SEM;3;Seminar 3;SGO2500;Habiba, Ummay;;185170700;SV-ISS;BL11201 Seminarrom 201;;;1
22H-SOS1004-1-1-2-1-1;02.09.2022;14:15;02.09.2022;16:00;20;SEM;1;Seminar 1 SOS;SOS1004;Helle, Gunnar Bugge;Seniorkonsulent;185140000; HF;BL11132 Seminarrom 132;;1368, 4210;1
22H-SVLEP1000-1-1-1-1-504;05.09.2022;09:15;05.09.2022;12:00;60;SEM;1;Forelesningssamling 1;SVLEP1000;Wiborg, Øyvind Nicolay;Professor;185170700;SV-ISS;BL09132 Trygve Haavelmos auditorium 7;;5986;1
22H-SGO1001-1-1-2-1-503;05.09.2022;09:15;05.09.2022;12:00;48;SEM;1;Undervisningssamling kun for samfunnsgeografistudenter;SGO1001;Sæther, Bjørnar;Professor;185170700;SV-ISS;BL273513 Undervisningsrom 3;;5035;1
22H-SVMET1010-1-1-2-2-1;05.09.2022;10:15;05.09.2022;12:00;20;SEM;2;Seminar 2 - SOS;SVMET1010;Gashi, Liridona;Stipendiat;185170700;SV-ISS;BL11124 Seminarrom 124;;1368, 4210;1
22H-SOS4020-1-1-3-501;05.09.2022;10:15;05.09.2022;12:00;75;FOR;;Introkurs i R;SOS4020;Lyngstad, Torkild Hovde;Professor;185170700;SV-ISS;BL09107 Auditorium 2;;3851, 5363, 6230;1
22H-SGO2400-1-1-2-3-1;05.09.2022;12:15;05.09.2022;14:00;22;SEM;3;Seminar 3;SGO2400;Yssen, Selma Sofia Forfod;;185170700;SV-ISS;BL11201 Seminarrom 201;;5035;1
22H-SOS4020-1-1-1-509;05.09.2022;12:15;05.09.2022;14:00;1;FOR;;Forelesning: R drop-in;SOS4020;Fauske, Agnes;Stipendiat;185170700;SV-ISS;BL11035 PC-rom 035;;3851, 6230;1
22H-OLA4001-1-1-1-501;05.09.2022;12:15;05.09.2022;14:00;75;FOR;;Forelesning;OLA4001;Klemsdal, Lars;Førsteamanuensis;185170700;SV-ISS;BL09107 Auditorium 2;;5363;1
22H-UTV2000-1-1-2-2-503;05.09.2022;12:15;05.09.2022;14:00;20;SEM;2;Seminar 2;UTV2000;Fagervold, Ida;Stipendiat;185170700;SV-ISS;BL11132 Seminarrom 132;;2035, 2130, 2320, 3648;1
22H-SVMET1010-1-1-2-1-1;05.09.2022;14:15;05.09.2022;16:00;20;SEM;1;Seminar 1 - SOS;SVMET1010;Gashi, Liridona;Stipendiat;185170700;SV-ISS;BL11120 Seminarrom 120;;1368, 4210;1
22H-SGO2400-1-1-2-1-1;05.09.2022;14:15;05.09.2022;16:00;22;SEM;1;Seminar 1 ;SGO2400;Heiret, Yngve Solli;Stipendiat;185170700;SV-ISS;BL11201 Seminarrom 201;;2035, 5035;1
22H-OLA4001-1-1-2-501;05.09.2022;14:15;05.09.2022;16:00;40;SEM-F;;Seminar;OLA4001;Byrkjeflot, Haldor;Professor;185170700;SV-ISS;BL11101 Seminarrom 101;;5363;1
22H-SVPRO4000-1-1-3-503;06.09.2022;10:15;06.09.2022;11:00;1;SEM-F;;Samling: Kurs i datahåndtering;SVPRO4000;Forsetløkken, Runar;Rådgiver;185170700;SV-ISS;BL11201 Seminarrom 201;;491, 6223, 6224;1
22H-SVPRO4000-1-1-3-503;06.09.2022;10:15;06.09.2022;11:00;1;SEM-F;;Samling: Kurs i datahåndtering;SVPRO4000;Bochynska, Agata;Førstebibliotekar;185340000;UB;BL11201 Seminarrom 201;;491, 6223, 6224;1
22H-UTV1000-1-1-2-3-1;06.09.2022;10:15;06.09.2022;12:00;18;SEM;3;Seminar 3;UTV1000;Ramsøy, Sandra;;185170700;SV-ISS;BL11138 Seminarrom 138;;1366;1
22H-SGO2400-1-1-1-1;06.09.2022;10:15;06.09.2022;12:00;66;FOR;;Forelesninger;SGO2400;Heiret, Yngve Solli;Stipendiat;185170700;SV-ISS;BL09113 Auditorium 4;;2035, 5035, 5993;1
22H-SOS2603-1-1-1-1;06.09.2022;10:15;06.09.2022;12:00;130;FOR;;Lectures;SOS2603;Byrkjeflot, Haldor;Professor;185170700;SV-ISS;BL18U170 Auditorium 3 U170;;4210, 4213, 4340, 4363, 4882;1
22H-SOS4020-1-1-1-510;06.09.2022;12:15;06.09.2022;14:00;1;FOR;;Forelesning: R drop-in;SOS4020;Saga, Marte Lund;Stipendiat;185170700;SV-ISS;BL11035 PC-rom 035;;3851, 5363;1
22H-UTV2000-1-1-2-1-1;06.09.2022;12:15;06.09.2022;14:00;20;SEM;1;Seminar 1;UTV2000;Fagervold, Ida;Stipendiat;185170700;SV-ISS;BL11120 Seminarrom 120;;2035, 2130, 2320, 3648;1
22H-HGO4202-1-1-1-501;06.09.2022;12:15;06.09.2022;14:00;80;FOR;;Lectures;HGO4202;Wessel, Terje;Professor;185170700;SV-ISS;BL09107 Auditorium 2;;4844, 6227, 6230;1
22H-SOS2000-1-1-1-1;06.09.2022;12:15;06.09.2022;14:00;100;FOR;;Forelesning;SOS2000;Andersson, Mette;Professor;185170700;SV-ISS;BL09132 Trygve Haavelmos auditorium 7;;4363;1
22H-SOS4010-1-1-1-501;06.09.2022;14:15;06.09.2022;16:00;75;FOR;;Forelesninger;SOS4010;Grue, Jan;Professor;185170700;SV-ISS;BL09110 Auditorium 3;;3851, 5363, 6230;1
22H-SOS2550-1-1-1-1;06.09.2022;14:15;06.09.2022;16:00;90;FOR;;Lectures;SOS2550;Parker, John Nathaniel;Professor;185170700;SV-ISS;BL09132 Trygve Haavelmos auditorium 7;;4210, 4213, 4340, 4363, 4882;1
22H-UTV1000-1-1-2-2-1;06.09.2022;14:15;06.09.2022;16:00;18;SEM;2;Seminar 2;UTV1000;Heiret, Yngve Solli;Stipendiat;185170700;SV-ISS;BL11150 Seminarrom 150;;1366;1
22H-OLA4001-1-1-1-1;07.09.2022;10:15;07.09.2022;12:00;75;FOR;;Forelesning;OLA4001;Byrkjeflot, Haldor;Professor;185170700;SV-ISS;BL09110 Auditorium 3;;5363;1
22H-UTV1000-1-1-1-1;07.09.2022;10:15;07.09.2022;12:00;50;FOR;;Forelesninger;UTV1000;Heiret, Yngve Solli;Stipendiat;185170700;SV-ISS;BL09107 Auditorium 2;;1366;1
